bbox,data,file_path,filename,orientation,polygon,quality,type
"(40, 40, 210, 210)",5531,qr_data/5531-v1.png,5531-v1.png,UP,"[(40, 40), (40, 250), (250, 250), (250, 40)]",1,qr
"(42, 42, 247, 247)",5531,qr_data/5531-v2.png,5531-v2.png,UP,"[(42, 42), (42, 287), (289, 289), (287, 42)]",1,qr
"(39, 39, 292, 292)",5531,qr_data/5531-v3.png,5531-v3.png,UP,"[(39, 39), (39, 330), (331, 331), (330, 39)]",1,qr
"(40, 40, 330, 330)",5531,qr_data/5531-v4.png,5531-v4.png,UP,"[(40, 40), (40, 369), (370, 370), (369, 40)]",1,qr
"(40, 40, 210, 210)",5553,qr_data/5553-v1.png,5553-v1.png,UP,"[(40, 40), (40, 250), (250, 250), (250, 40)]",1,qr
"(42, 42, 247, 247)",5553,qr_data/5553-v2.png,5553-v2.png,UP,"[(42, 42), (42, 287), (289, 289), (287, 42)]",1,qr
"(39, 39, 292, 292)",5553,qr_data/5553-v3.png,5553-v3.png,UP,"[(39, 39), (39, 330), (331, 331), (330, 39)]",1,qr
"(40, 40, 330, 330)",5553,qr_data/5553-v4.png,5553-v4.png,UP,"[(40, 40), (40, 369), (370, 370), (369, 40)]",1,qr
"(40, 40, 210, 210)",5555,qr_data/5555-v1.png,5555-v1.png,UP,"[(40, 40), (40, 250), (250, 250), (250, 40)]",1,qr
"(42, 42, 247, 247)",5555,qr_data/5555-v2.png,5555-v2.png,UP,"[(42, 42), (42, 287), (289, 289), (287, 42)]",1,qr
"(39, 39, 292, 292)",5555,qr_data/5555-v3.png,5555-v3.png,UP,"[(39, 39), (39, 330), (331, 331), (330, 39)]",1,qr
"(40, 40, 330, 330)",5555,qr_data/5555-v4.png,5555-v4.png,UP,"[(40, 40), (40, 369), (370, 370), (369, 40)]",1,qr
"(40, 40, 210, 210)",5557,qr_data/5557-v1.png,5557-v1.png,UP,"[(40, 40), (40, 250), (250, 250), (250, 40)]",1,qr
"(42, 42, 247, 247)",5557,qr_data/5557-v2.png,5557-v2.png,UP,"[(42, 42), (42, 287), (289, 289), (287, 42)]",1,qr
"(39, 39, 292, 292)",5557,qr_data/5557-v3.png,5557-v3.png,UP,"[(39, 39), (39, 330), (331, 331), (330, 39)]",1,qr
"(40, 40, 330, 330)",5557,qr_data/5557-v4.png,5557-v4.png,UP,"[(40, 40), (40, 369), (370, 370), (369, 40)]",1,qr
"(40, 40, 210, 210)",5558,qr_data/5558-v1.png,5558-v1.png,UP,"[(40, 40), (40, 250), (250, 250), (250, 40)]",1,qr
"(42, 42, 247, 247)",5558,qr_data/5558-v2.png,5558-v2.png,UP,"[(42, 42), (42, 287), (289, 289), (287, 42)]",1,qr
"(39, 39, 292, 292)",5558,qr_data/5558-v3.png,5558-v3.png,UP,"[(39, 39), (39, 330), (331, 331), (330, 39)]",1,qr
"(40, 40, 330, 330)",5558,qr_data/5558-v4.png,5558-v4.png,UP,"[(40, 40), (40, 369), (370, 370), (369, 40)]",1,qr
"(40, 40, 210, 210)",5560,qr_data/5560-v1.png,5560-v1.png,UP,"[(40, 40), (40, 250), (250, 250), (250, 40)]",1,qr
"(42, 42, 247, 247)",5560,qr_data/5560-v2.png,5560-v2.png,UP,"[(42, 42), (42, 287), (289, 289), (287, 42)]",1,qr
"(39, 39, 292, 292)",5560,qr_data/5560-v3.png,5560-v3.png,UP,"[(39, 39), (39, 330), (331, 331), (330, 39)]",1,qr
"(40, 40, 330, 330)",5560,qr_data/5560-v4.png,5560-v4.png,UP,"[(40, 40), (40, 369), (370, 370), (369, 40)]",1,qr
"(40, 40, 210, 210)",5567,qr_data/5567-v1.png,5567-v1.png,UP,"[(40, 40), (40, 250), (250, 250), (250, 40)]",1,qr
"(42, 42, 247, 247)",5567,qr_data/5567-v2.png,5567-v2.png,UP,"[(42, 42), (42, 287), (289, 289), (287, 42)]",1,qr
"(39, 39, 292, 292)",5567,qr_data/5567-v3.png,5567-v3.png,UP,"[(39, 39), (39, 330), (331, 331), (330, 39)]",1,qr
"(40, 40, 330, 330)",5567,qr_data/5567-v4.png,5567-v4.png,UP,"[(40, 40), (40, 369), (370, 370), (369, 40)]",1,qr
"(40, 40, 210, 210)",5569,qr_data/5569-v1.png,5569-v1.png,UP,"[(40, 40), (40, 250), (250, 250), (250, 40)]",1,qr
"(42, 42, 247, 247)",5569,qr_data/5569-v2.png,5569-v2.png,UP,"[(42, 42), (42, 287), (289, 289), (287, 42)]",1,qr
"(39, 39, 292, 292)",5569,qr_data/5569-v3.png,5569-v3.png,UP,"[(39, 39), (39, 330), (331, 331), (330, 39)]",1,qr
"(40, 40, 330, 330)",5569,qr_data/5569-v4.png,5569-v4.png,UP,"[(40, 40), (40, 369), (370, 370), (369, 40)]",1,qr
"(40, 40, 210, 210)",5571,qr_data/5571-v1.png,5571-v1.png,UP,"[(40, 40), (40, 250), (250, 250), (250, 40)]",1,qr
"(42, 42, 247, 247)",5571,qr_data/5571-v2.png,5571-v2.png,UP,"[(42, 42), (42, 287), (289, 289), (287, 42)]",1,qr
"(39, 39, 292, 292)",5571,qr_data/5571-v3.png,5571-v3.png,UP,"[(39, 39), (39, 330), (331, 331), (330, 39)]",1,qr
"(40, 40, 330, 330)",5571,qr_data/5571-v4.png,5571-v4.png,UP,"[(40, 40), (40, 369), (370, 370), (369, 40)]",1,qr
"(40, 40, 210, 210)",5574,qr_data/5574-v1.png,5574-v1.png,UP,"[(40, 40), (40, 250), (250, 250), (250, 40)]",1,qr
"(42, 42, 247, 247)",5574,qr_data/5574-v2.png,5574-v2.png,UP,"[(42, 42), (42, 287), (289, 289), (287, 42)]",1,qr
"(39, 39, 292, 292)",5574,qr_data/5574-v3.png,5574-v3.png,UP,"[(39, 39), (39, 330), (331, 331), (330, 39)]",1,qr
"(40, 40, 330, 330)",5574,qr_data/5574-v4.png,5574-v4.png,UP,"[(40, 40), (40, 369), (370, 370), (369, 40)]",1,qr
"(40, 40, 210, 210)",5575,qr_data/5575-v1.png,5575-v1.png,UP,"[(40, 40), (40, 250), (250, 250), (250, 40)]",1,qr
"(42, 42, 247, 247)",5575,qr_data/5575-v2.png,5575-v2.png,UP,"[(42, 42), (42, 287), (289, 289), (287, 42)]",1,qr
"(39, 39, 292, 292)",5575,qr_data/5575-v3.png,5575-v3.png,UP,"[(39, 39), (39, 330), (331, 331), (330, 39)]",1,qr
"(40, 40, 330, 330)",5575,qr_data/5575-v4.png,5575-v4.png,UP,"[(40, 40), (40, 369), (370, 370), (369, 40)]",1,qr
"(40, 40, 210, 210)",5579,qr_data/5579-v1.png,5579-v1.png,UP,"[(40, 40), (40, 250), (250, 250), (250, 40)]",1,qr
"(42, 42, 247, 247)",5579,qr_data/5579-v2.png,5579-v2.png,UP,"[(42, 42), (42, 287), (289, 289), (287, 42)]",1,qr
"(39, 39, 292, 292)",5579,qr_data/5579-v3.png,5579-v3.png,UP,"[(39, 39), (39, 330), (331, 331), (330, 39)]",1,qr
"(40, 40, 330, 330)",5579,qr_data/5579-v4.png,5579-v4.png,UP,"[(40, 40), (40, 369), (370, 370), (369, 40)]",1,qr
"(40, 40, 210, 210)",5588,qr_data/5588-v1.png,5588-v1.png,UP,"[(40, 40), (40, 250), (250, 250), (250, 40)]",1,qr
"(42, 42, 247, 247)",5588,qr_data/5588-v2.png,5588-v2.png,UP,"[(42, 42), (42, 287), (289, 289), (287, 42)]",1,qr
"(39, 39, 292, 292)",5588,qr_data/5588-v3.png,5588-v3.png,UP,"[(39, 39), (39, 330), (331, 331), (330, 39)]",1,qr
"(40, 40, 330, 330)",5588,qr_data/5588-v4.png,5588-v4.png,UP,"[(40, 40), (40, 369), (370, 370), (369, 40)]",1,qr
"(40, 40, 210, 210)",5592,qr_data/5592-v1.png,5592-v1.png,UP,"[(40, 40), (40, 250), (250, 250), (250, 40)]",1,qr
"(42, 42, 247, 247)",5592,qr_data/5592-v2.png,5592-v2.png,UP,"[(42, 42), (42, 287), (289, 289), (287, 42)]",1,qr
"(39, 39, 292, 292)",5592,qr_data/5592-v3.png,5592-v3.png,UP,"[(39, 39), (39, 330), (331, 331), (330, 39)]",1,qr
"(40, 40, 330, 330)",5592,qr_data/5592-v4.png,5592-v4.png,UP,"[(40, 40), (40, 369), (370, 370), (369, 40)]",1,qr
"(40, 40, 210, 210)",5593,qr_data/5593-v1.png,5593-v1.png,UP,"[(40, 40), (40, 250), (250, 250), (250, 40)]",1,qr
"(42, 42, 247, 247)",5593,qr_data/5593-v2.png,5593-v2.png,UP,"[(42, 42), (42, 287), (289, 289), (287, 42)]",1,qr
"(39, 39, 292, 292)",5593,qr_data/5593-v3.png,5593-v3.png,UP,"[(39, 39), (39, 330), (331, 331), (330, 39)]",1,qr
"(40, 40, 330, 330)",5593,qr_data/5593-v4.png,5593-v4.png,UP,"[(40, 40), (40, 369), (370, 370), (369, 40)]",1,qr
"(40, 40, 210, 210)",5595,qr_data/5595-v1.png,5595-v1.png,UP,"[(40, 40), (40, 250), (250, 250), (250, 40)]",1,qr
"(42, 42, 247, 247)",5595,qr_data/5595-v2.png,5595-v2.png,UP,"[(42, 42), (42, 287), (289, 289), (287, 42)]",1,qr
"(39, 39, 292, 292)",5595,qr_data/5595-v3.png,5595-v3.png,UP,"[(39, 39), (39, 330), (331, 331), (330, 39)]",1,qr
"(40, 40, 330, 330)",5595,qr_data/5595-v4.png,5595-v4.png,UP,"[(40, 40), (40, 369), (370, 370), (369, 40)]",1,qr
"(40, 40, 210, 210)",5602,qr_data/5602-v1.png,5602-v1.png,UP,"[(40, 40), (40, 250), (250, 250), (250, 40)]",1,qr
"(42, 42, 247, 247)",5602,qr_data/5602-v2.png,5602-v2.png,UP,"[(42, 42), (42, 287), (289, 289), (287, 42)]",1,qr
"(39, 39, 292, 292)",5602,qr_data/5602-v3.png,5602-v3.png,UP,"[(39, 39), (39, 330), (331, 331), (330, 39)]",1,qr
"(40, 40, 330, 330)",5602,qr_data/5602-v4.png,5602-v4.png,UP,"[(40, 40), (40, 369), (370, 370), (369, 40)]",1,qr
"(40, 40, 210, 210)",5611,qr_data/5611-v1.png,5611-v1.png,UP,"[(40, 40), (40, 250), (250, 250), (250, 40)]",1,qr
"(42, 42, 247, 247)",5611,qr_data/5611-v2.png,5611-v2.png,UP,"[(42, 42), (42, 287), (289, 289), (287, 42)]",1,qr
"(39, 39, 292, 292)",5611,qr_data/5611-v3.png,5611-v3.png,UP,"[(39, 39), (39, 330), (331, 331), (330, 39)]",1,qr
"(40, 40, 330, 330)",5611,qr_data/5611-v4.png,5611-v4.png,UP,"[(40, 40), (40, 369), (370, 370), (369, 40)]",1,qr
"(40, 40, 210, 210)",5612,qr_data/5612-v1.png,5612-v1.png,UP,"[(40, 40), (40, 250), (250, 250), (250, 40)]",1,qr
"(42, 42, 247, 247)",5612,qr_data/5612-v2.png,5612-v2.png,UP,"[(42, 42), (42, 287), (289, 289), (287, 42)]",1,qr
"(39, 39, 292, 292)",5612,qr_data/5612-v3.png,5612-v3.png,UP,"[(39, 39), (39, 330), (331, 331), (330, 39)]",1,qr
"(40, 40, 330, 330)",5612,qr_data/5612-v4.png,5612-v4.png,UP,"[(40, 40), (40, 369), (370, 370), (369, 40)]",1,qr
"(40, 40, 210, 210)",5613,qr_data/5613-v1.png,5613-v1.png,UP,"[(40, 40), (40, 250), (250, 250), (250, 40)]",1,qr
"(42, 42, 247, 247)",5613,qr_data/5613-v2.png,5613-v2.png,UP,"[(42, 42), (42, 287), (289, 289), (287, 42)]",1,qr
"(39, 39, 292, 292)",5613,qr_data/5613-v3.png,5613-v3.png,UP,"[(39, 39), (39, 330), (331, 331), (330, 39)]",1,qr
"(40, 40, 330, 330)",5613,qr_data/5613-v4.png,5613-v4.png,UP,"[(40, 40), (40, 369), (370, 370), (369, 40)]",1,qr
"(40, 40, 210, 210)",5615,qr_data/5615-v1.png,5615-v1.png,UP,"[(40, 40), (40, 250), (250, 250), (250, 40)]",1,qr
"(42, 42, 247, 247)",5615,qr_data/5615-v2.png,5615-v2.png,UP,"[(42, 42), (42, 287), (289, 289), (287, 42)]",1,qr
"(39, 39, 292, 292)",5615,qr_data/5615-v3.png,5615-v3.png,UP,"[(39, 39), (39, 330), (331, 331), (330, 39)]",1,qr
"(40, 40, 330, 330)",5615,qr_data/5615-v4.png,5615-v4.png,UP,"[(40, 40), (40, 369), (370, 370), (369, 40)]",1,qr
"(40, 40, 210, 210)",5618,qr_data/5618-v1.png,5618-v1.png,UP,"[(40, 40), (40, 250), (250, 250), (250, 40)]",1,qr
"(42, 42, 247, 247)",5618,qr_data/5618-v2.png,5618-v2.png,UP,"[(42, 42), (42, 287), (289, 289), (287, 42)]",1,qr
"(39, 39, 292, 292)",5618,qr_data/5618-v3.png,5618-v3.png,UP,"[(39, 39), (39, 330), (331, 331), (330, 39)]",1,qr
"(40, 40, 330, 330)",5618,qr_data/5618-v4.png,5618-v4.png,UP,"[(40, 40), (40, 369), (370, 370), (369, 40)]",1,qr
"(40, 40, 210, 210)",5621,qr_data/5621-v1.png,5621-v1.png,UP,"[(40, 40), (40, 250), (250, 250), (250, 40)]",1,qr
"(42, 42, 247, 247)",5621,qr_data/5621-v2.png,5621-v2.png,UP,"[(42, 42), (42, 287), (289, 289), (287, 42)]",1,qr
"(39, 39, 292, 292)",5621,qr_data/5621-v3.png,5621-v3.png,UP,"[(39, 39), (39, 330), (331, 331), (330, 39)]",1,qr
"(40, 40, 330, 330)",5621,qr_data/5621-v4.png,5621-v4.png,UP,"[(40, 40), (40, 369), (370, 370), (369, 40)]",1,qr
"(40, 40, 210, 210)",5622,qr_data/5622-v1.png,5622-v1.png,UP,"[(40, 40), (40, 250), (250, 250), (250, 40)]",1,qr
"(42, 42, 247, 247)",5622,qr_data/5622-v2.png,5622-v2.png,UP,"[(42, 42), (42, 287), (289, 289), (287, 42)]",1,qr
"(39, 39, 292, 292)",5622,qr_data/5622-v3.png,5622-v3.png,UP,"[(39, 39), (39, 330), (331, 331), (330, 39)]",1,qr
"(40, 40, 330, 330)",5622,qr_data/5622-v4.png,5622-v4.png,UP,"[(40, 40), (40, 369), (370, 370), (369, 40)]",1,qr
"(40, 40, 210, 210)",5624,qr_data/5624-v1.png,5624-v1.png,UP,"[(40, 40), (40, 250), (250, 250), (250, 40)]",1,qr
"(42, 42, 247, 247)",5624,qr_data/5624-v2.png,5624-v2.png,UP,"[(42, 42), (42, 287), (289, 289), (287, 42)]",1,qr
"(39, 39, 292, 292)",5624,qr_data/5624-v3.png,5624-v3.png,UP,"[(39, 39), (39, 330), (331, 331), (330, 39)]",1,qr
"(40, 40, 330, 330)",5624,qr_data/5624-v4.png,5624-v4.png,UP,"[(40, 40), (40, 369), (370, 370), (369, 40)]",1,qr
"(40, 40, 210, 210)",5625,qr_data/5625-v1.png,5625-v1.png,UP,"[(40, 40), (40, 250), (250, 250), (250, 40)]",1,qr
"(42, 42, 247, 247)",5625,qr_data/5625-v2.png,5625-v2.png,UP,"[(42, 42), (42, 287), (289, 289), (287, 42)]",1,qr
"(39, 39, 292, 292)",5625,qr_data/5625-v3.png,5625-v3.png,UP,"[(39, 39), (39, 330), (331, 331), (330, 39)]",1,qr
"(40, 40, 330, 330)",5625,qr_data/5625-v4.png,5625-v4.png,UP,"[(40, 40), (40, 369), (370, 370), (369, 40)]",1,qr
"(40, 40, 210, 210)",5626,qr_data/5626-v1.png,5626-v1.png,UP,"[(40, 40), (40, 250), (250, 250), (250, 40)]",1,qr
"(42, 42, 247, 247)",5626,qr_data/5626-v2.png,5626-v2.png,UP,"[(42, 42), (42, 287), (289, 289), (287, 42)]",1,qr
"(39, 39, 292, 292)",5626,qr_data/5626-v3.png,5626-v3.png,UP,"[(39, 39), (39, 330), (331, 331), (330, 39)]",1,qr
"(40, 40, 330, 330)",5626,qr_data/5626-v4.png,5626-v4.png,UP,"[(40, 40), (40, 369), (370, 370), (369, 40)]",1,qr
"(40, 40, 210, 210)",5627,qr_data/5627-v1.png,5627-v1.png,UP,"[(40, 40), (40, 250), (250, 250), (250, 40)]",1,qr
"(42, 42, 247, 247)",5627,qr_data/5627-v2.png,5627-v2.png,UP,"[(42, 42), (42, 287), (289, 289), (287, 42)]",1,qr
"(39, 39, 292, 292)",5627,qr_data/5627-v3.png,5627-v3.png,UP,"[(39, 39), (39, 330), (331, 331), (330, 39)]",1,qr
"(40, 40, 330, 330)",5627,qr_data/5627-v4.png,5627-v4.png,UP,"[(40, 40), (40, 369), (370, 370), (369, 40)]",1,qr
"(40, 40, 210, 210)",5638,qr_data/5638-v1.png,5638-v1.png,UP,"[(40, 40), (40, 250), (250, 250), (250, 40)]",1,qr
"(42, 42, 247, 247)",5638,qr_data/5638-v2.png,5638-v2.png,UP,"[(42, 42), (42, 287), (289, 289), (287, 42)]",1,qr
"(39, 39, 292, 292)",5638,qr_data/5638-v3.png,5638-v3.png,UP,"[(39, 39), (39, 330), (331, 331), (330, 39)]",1,qr
"(40, 40, 330, 330)",5638,qr_data/5638-v4.png,5638-v4.png,UP,"[(40, 40), (40, 369), (370, 370), (369, 40)]",1,qr
"(40, 40, 210, 210)",5654,qr_data/5654-v1.png,5654-v1.png,UP,"[(40, 40), (40, 250), (250, 250), (250, 40)]",1,qr
"(42, 42, 247, 247)",5654,qr_data/5654-v2.png,5654-v2.png,UP,"[(42, 42), (42, 287), (289, 289), (287, 42)]",1,qr
"(39, 39, 292, 292)",5654,qr_data/5654-v3.png,5654-v3.png,UP,"[(39, 39), (39, 330), (331, 331), (330, 39)]",1,qr
"(40, 40, 330, 330)",5654,qr_data/5654-v4.png,5654-v4.png,UP,"[(40, 40), (40, 369), (370, 370), (369, 40)]",1,qr
"(40, 40, 210, 210)",5655,qr_data/5655-v1.png,5655-v1.png,UP,"[(40, 40), (40, 250), (250, 250), (250, 40)]",1,qr
"(42, 42, 247, 247)",5655,qr_data/5655-v2.png,5655-v2.png,UP,"[(42, 42), (42, 287), (289, 289), (287, 42)]",1,qr
"(39, 39, 292, 292)",5655,qr_data/5655-v3.png,5655-v3.png,UP,"[(39, 39), (39, 330), (331, 331), (330, 39)]",1,qr
"(40, 40, 330, 330)",5655,qr_data/5655-v4.png,5655-v4.png,UP,"[(40, 40), (40, 369), (370, 370), (369, 40)]",1,qr
"(40, 40, 210, 210)",5657,qr_data/5657-v1.png,5657-v1.png,UP,"[(40, 40), (40, 250), (250, 250), (250, 40)]",1,qr
"(42, 42, 247, 247)",5657,qr_data/5657-v2.png,5657-v2.png,UP,"[(42, 42), (42, 287), (289, 289), (287, 42)]",1,qr
"(39, 39, 292, 292)",5657,qr_data/5657-v3.png,5657-v3.png,UP,"[(39, 39), (39, 330), (331, 331), (330, 39)]",1,qr
"(40, 40, 330, 330)",5657,qr_data/5657-v4.png,5657-v4.png,UP,"[(40, 40), (40, 369), (370, 370), (369, 40)]",1,qr
"(40, 40, 210, 210)",5659,qr_data/5659-v1.png,5659-v1.png,UP,"[(40, 40), (40, 250), (250, 250), (250, 40)]",1,qr
"(42, 42, 247, 247)",5659,qr_data/5659-v2.png,5659-v2.png,UP,"[(42, 42), (42, 287), (289, 289), (287, 42)]",1,qr
"(39, 39, 292, 292)",5659,qr_data/5659-v3.png,5659-v3.png,UP,"[(39, 39), (39, 330), (331, 331), (330, 39)]",1,qr
"(40, 40, 330, 330)",5659,qr_data/5659-v4.png,5659-v4.png,UP,"[(40, 40), (40, 369), (370, 370), (369, 40)]",1,qr
"(40, 40, 210, 210)",5660,qr_data/5660-v1.png,5660-v1.png,UP,"[(40, 40), (40, 250), (250, 250), (250, 40)]",1,qr
"(42, 42, 247, 247)",5660,qr_data/5660-v2.png,5660-v2.png,UP,"[(42, 42), (42, 287), (289, 289), (287, 42)]",1,qr
"(39, 39, 292, 292)",5660,qr_data/5660-v3.png,5660-v3.png,UP,"[(39, 39), (39, 330), (331, 331), (330, 39)]",1,qr
"(40, 40, 330, 330)",5660,qr_data/5660-v4.png,5660-v4.png,UP,"[(40, 40), (40, 369), (370, 370), (369, 40)]",1,qr
"(40, 40, 210, 210)",5665,qr_data/5665-v1.png,5665-v1.png,UP,"[(40, 40), (40, 250), (250, 250), (250, 40)]",1,qr
"(42, 42, 247, 247)",5665,qr_data/5665-v2.png,5665-v2.png,UP,"[(42, 42), (42, 287), (289, 289), (287, 42)]",1,qr
"(39, 39, 292, 292)",5665,qr_data/5665-v3.png,5665-v3.png,UP,"[(39, 39), (39, 330), (331, 331), (330, 39)]",1,qr
"(40, 40, 330, 330)",5665,qr_data/5665-v4.png,5665-v4.png,UP,"[(40, 40), (40, 369), (370, 370), (369, 40)]",1,qr
"(40, 40, 210, 210)",5666,qr_data/5666-v1.png,5666-v1.png,UP,"[(40, 40), (40, 250), (250, 250), (250, 40)]",1,qr
"(42, 42, 247, 247)",5666,qr_data/5666-v2.png,5666-v2.png,UP,"[(42, 42), (42, 287), (289, 289), (287, 42)]",1,qr
"(39, 39, 292, 292)",5666,qr_data/5666-v3.png,5666-v3.png,UP,"[(39, 39), (39, 330), (331, 331), (330, 39)]",1,qr
"(40, 40, 330, 330)",5666,qr_data/5666-v4.png,5666-v4.png,UP,"[(40, 40), (40, 369), (370, 370), (369, 40)]",1,qr
"(40, 40, 210, 210)",5681,qr_data/5681-v1.png,5681-v1.png,UP,"[(40, 40), (40, 250), (250, 250), (250, 40)]",1,qr
"(42, 42, 247, 247)",5681,qr_data/5681-v2.png,5681-v2.png,UP,"[(42, 42), (42, 287), (289, 289), (287, 42)]",1,qr
"(39, 39, 292, 292)",5681,qr_data/5681-v3.png,5681-v3.png,UP,"[(39, 39), (39, 330), (331, 331), (330, 39)]",1,qr
"(40, 40, 330, 330)",5681,qr_data/5681-v4.png,5681-v4.png,UP,"[(40, 40), (40, 369), (370, 370), (369, 40)]",1,qr
"(40, 40, 210, 210)",5684,qr_data/5684-v1.png,5684-v1.png,UP,"[(40, 40), (40, 250), (250, 250), (250, 40)]",1,qr
"(42, 42, 247, 247)",5684,qr_data/5684-v2.png,5684-v2.png,UP,"[(42, 42), (42, 287), (289, 289), (287, 42)]",1,qr
"(39, 39, 292, 292)",5684,qr_data/5684-v3.png,5684-v3.png,UP,"[(39, 39), (39, 330), (331, 331), (330, 39)]",1,qr
"(40, 40, 330, 330)",5684,qr_data/5684-v4.png,5684-v4.png,UP,"[(40, 40), (40, 369), (370, 370), (369, 40)]",1,qr
"(40, 40, 210, 210)",5687,qr_data/5687-v1.png,5687-v1.png,UP,"[(40, 40), (40, 250), (250, 250), (250, 40)]",1,qr
"(42, 42, 247, 247)",5687,qr_data/5687-v2.png,5687-v2.png,UP,"[(42, 42), (42, 287), (289, 289), (287, 42)]",1,qr
"(39, 39, 292, 292)",5687,qr_data/5687-v3.png,5687-v3.png,UP,"[(39, 39), (39, 330), (331, 331), (330, 39)]",1,qr
"(40, 40, 330, 330)",5687,qr_data/5687-v4.png,5687-v4.png,UP,"[(40, 40), (40, 369), (370, 370), (369, 40)]",1,qr
"(40, 40, 210, 210)",5689,qr_data/5689-v1.png,5689-v1.png,UP,"[(40, 40), (40, 250), (250, 250), (250, 40)]",1,qr
"(42, 42, 247, 247)",5689,qr_data/5689-v2.png,5689-v2.png,UP,"[(42, 42), (42, 287), (289, 289), (287, 42)]",1,qr
"(39, 39, 292, 292)",5689,qr_data/5689-v3.png,5689-v3.png,UP,"[(39, 39), (39, 330), (331, 331), (330, 39)]",1,qr
"(40, 40, 330, 330)",5689,qr_data/5689-v4.png,5689-v4.png,UP,"[(40, 40), (40, 369), (370, 370), (369, 40)]",1,qr
"(40, 40, 210, 210)",5695,qr_data/5695-v1.png,5695-v1.png,UP,"[(40, 40), (40, 250), (250, 250), (250, 40)]",1,qr
"(42, 42, 247, 247)",5695,qr_data/5695-v2.png,5695-v2.png,UP,"[(42, 42), (42, 287), (289, 289), (287, 42)]",1,qr
"(39, 39, 292, 292)",5695,qr_data/5695-v3.png,5695-v3.png,UP,"[(39, 39), (39, 330), (331, 331), (330, 39)]",1,qr
"(40, 40, 330, 330)",5695,qr_data/5695-v4.png,5695-v4.png,UP,"[(40, 40), (40, 369), (370, 370), (369, 40)]",1,qr
"(40, 40, 210, 210)",5697,qr_data/5697-v1.png,5697-v1.png,UP,"[(40, 40), (40, 250), (250, 250), (250, 40)]",1,qr
"(42, 42, 247, 247)",5697,qr_data/5697-v2.png,5697-v2.png,UP,"[(42, 42), (42, 287), (289, 289), (287, 42)]",1,qr
"(39, 39, 292, 292)",5697,qr_data/5697-v3.png,5697-v3.png,UP,"[(39, 39), (39, 330), (331, 331), (330, 39)]",1,qr
"(40, 40, 330, 330)",5697,qr_data/5697-v4.png,5697-v4.png,UP,"[(40, 40), (40, 369), (370, 370), (369, 40)]",1,qr
"(40, 40, 210, 210)",5703,qr_data/5703-v1.png,5703-v1.png,UP,"[(40, 40), (40, 250), (250, 250), (250, 40)]",1,qr
"(42, 42, 247, 247)",5703,qr_data/5703-v2.png,5703-v2.png,UP,"[(42, 42), (42, 287), (289, 289), (287, 42)]",1,qr
"(39, 39, 292, 292)",5703,qr_data/5703-v3.png,5703-v3.png,UP,"[(39, 39), (39, 330), (331, 331), (330, 39)]",1,qr
"(40, 40, 330, 330)",5703,qr_data/5703-v4.png,5703-v4.png,UP,"[(40, 40), (40, 369), (370, 370), (369, 40)]",1,qr
"(40, 40, 210, 210)",5706,qr_data/5706-v1.png,5706-v1.png,UP,"[(40, 40), (40, 250), (250, 250), (250, 40)]",1,qr
"(42, 42, 247, 247)",5706,qr_data/5706-v2.png,5706-v2.png,UP,"[(42, 42), (42, 287), (289, 289), (287, 42)]",1,qr
"(39, 39, 292, 292)",5706,qr_data/5706-v3.png,5706-v3.png,UP,"[(39, 39), (39, 330), (331, 331), (330, 39)]",1,qr
"(40, 40, 330, 330)",5706,qr_data/5706-v4.png,5706-v4.png,UP,"[(40, 40), (40, 369), (370, 370), (369, 40)]",1,qr
"(40, 40, 210, 210)",5711,qr_data/5711-v1.png,5711-v1.png,UP,"[(40, 40), (40, 250), (250, 250), (250, 40)]",1,qr
"(42, 42, 247, 247)",5711,qr_data/5711-v2.png,5711-v2.png,UP,"[(42, 42), (42, 287), (289, 289), (287, 42)]",1,qr
"(39, 39, 292, 292)",5711,qr_data/5711-v3.png,5711-v3.png,UP,"[(39, 39), (39, 330), (331, 331), (330, 39)]",1,qr
"(40, 40, 330, 330)",5711,qr_data/5711-v4.png,5711-v4.png,UP,"[(40, 40), (40, 369), (370, 370), (369, 40)]",1,qr
"(40, 40, 210, 210)",5714,qr_data/5714-v1.png,5714-v1.png,UP,"[(40, 40), (40, 250), (250, 250), (250, 40)]",1,qr
"(42, 42, 247, 247)",5714,qr_data/5714-v2.png,5714-v2.png,UP,"[(42, 42), (42, 287), (289, 289), (287, 42)]",1,qr
"(39, 39, 292, 292)",5714,qr_data/5714-v3.png,5714-v3.png,UP,"[(39, 39), (39, 330), (331, 331), (330, 39)]",1,qr
"(40, 40, 330, 330)",5714,qr_data/5714-v4.png,5714-v4.png,UP,"[(40, 40), (40, 369), (370, 370), (369, 40)]",1,qr
"(40, 40, 210, 210)",5716,qr_data/5716-v1.png,5716-v1.png,UP,"[(40, 40), (40, 250), (250, 250), (250, 40)]",1,qr
"(42, 42, 247, 247)",5716,qr_data/5716-v2.png,5716-v2.png,UP,"[(42, 42), (42, 287), (289, 289), (287, 42)]",1,qr
"(39, 39, 292, 292)",5716,qr_data/5716-v3.png,5716-v3.png,UP,"[(39, 39), (39, 330), (331, 331), (330, 39)]",1,qr
"(40, 40, 330, 330)",5716,qr_data/5716-v4.png,5716-v4.png,UP,"[(40, 40), (40, 369), (370, 370), (369, 40)]",1,qr
