bbox,class_id,confidence,file_path,filename,source,type
"(459, 124, 384, 447)",1,1.0,barcode_data/1/20201211_1377_rgb.png,20201211_1377_rgb.png,ground_truth,barcode
"(493, 127, 327, 447)",1,1.0,barcode_data/1/20201211_1378_rgb.png,20201211_1378_rgb.png,ground_truth,barcode
"(496, 119, 328, 432)",1,1.0,barcode_data/1/20201211_1379_rgb.png,20201211_1379_rgb.png,ground_truth,barcode
"(474, 342, 196, 132)",1,1.0,barcode_data/1/20201211_137_rgb.png,20201211_137_rgb.png,ground_truth,barcode
"(480, 124, 360, 467)",1,1.0,barcode_data/1/20201211_1380_rgb.png,20201211_1380_rgb.png,ground_truth,barcode
"(530, 133, 296, 421)",1,1.0,barcode_data/1/20201211_1381_rgb.png,20201211_1381_rgb.png,ground_truth,barcode
"(504, 90, 380, 502)",1,1.0,barcode_data/1/20201211_1394_rgb.png,20201211_1394_rgb.png,ground_truth,barcode
"(478, 98, 432, 511)",1,1.0,barcode_data/1/20201211_1395_rgb.png,20201211_1395_rgb.png,ground_truth,barcode
"(542, 129, 328, 500)",1,1.0,barcode_data/1/20201211_1396_rgb.png,20201211_1396_rgb.png,ground_truth,barcode
"(505, 105, 364, 478)",1,1.0,barcode_data/1/20201211_1397_rgb.png,20201211_1397_rgb.png,ground_truth,barcode
"(511, 87, 403, 521)",1,1.0,barcode_data/1/20201211_1398_rgb.png,20201211_1398_rgb.png,ground_truth,barcode
"(496, 97, 409, 510)",1,1.0,barcode_data/1/20201211_1399_rgb.png,20201211_1399_rgb.png,ground_truth,barcode
"(478, 351, 196, 122)",1,1.0,barcode_data/1/20201211_139_rgb.png,20201211_139_rgb.png,ground_truth,barcode
"(237, 304, 317, 190)",1,1.0,barcode_data/1/20201211_13_rgb.png,20201211_13_rgb.png,ground_truth,barcode
"(521, 117, 361, 474)",1,1.0,barcode_data/1/20201211_1400_rgb.png,20201211_1400_rgb.png,ground_truth,barcode
"(514, 144, 407, 446)",1,1.0,barcode_data/1/20201211_1401_rgb.png,20201211_1401_rgb.png,ground_truth,barcode
"(520, 422, 182, 96)",1,1.0,barcode_data/1/20201211_1501_rgb.png,20201211_1501_rgb.png,ground_truth,barcode
"(507, 417, 194, 107)",1,1.0,barcode_data/1/20201211_1502_rgb.png,20201211_1502_rgb.png,ground_truth,barcode
"(512, 400, 195, 109)",1,1.0,barcode_data/1/20201211_1503_rgb.png,20201211_1503_rgb.png,ground_truth,barcode
"(517, 387, 183, 97)",1,1.0,barcode_data/1/20201211_1504_rgb.png,20201211_1504_rgb.png,ground_truth,barcode
"(542, 396, 162, 87)",1,1.0,barcode_data/1/20201211_1505_rgb.png,20201211_1505_rgb.png,ground_truth,barcode
"(514, 364, 205, 109)",1,1.0,barcode_data/1/20201211_1506_rgb.png,20201211_1506_rgb.png,ground_truth,barcode
"(534, 387, 169, 86)",1,1.0,barcode_data/1/20201211_1507_rgb.png,20201211_1507_rgb.png,ground_truth,barcode
"(532, 363, 172, 98)",1,1.0,barcode_data/1/20201211_1508_rgb.png,20201211_1508_rgb.png,ground_truth,barcode
"(502, 385, 190, 96)",1,1.0,barcode_data/1/20201211_151_rgb.png,20201211_151_rgb.png,ground_truth,barcode
"(484, 341, 174, 108)",1,1.0,barcode_data/1/20201211_1531_rgb.png,20201211_1531_rgb.png,ground_truth,barcode
"(460, 322, 197, 124)",1,1.0,barcode_data/1/20201211_1532_rgb.png,20201211_1532_rgb.png,ground_truth,barcode
"(462, 324, 184, 131)",1,1.0,barcode_data/1/20201211_1533_rgb.png,20201211_1533_rgb.png,ground_truth,barcode
"(474, 331, 184, 104)",1,1.0,barcode_data/1/20201211_1534_rgb.png,20201211_1534_rgb.png,ground_truth,barcode
"(486, 335, 176, 102)",1,1.0,barcode_data/1/20201211_1535_rgb.png,20201211_1535_rgb.png,ground_truth,barcode
"(478, 341, 184, 98)",1,1.0,barcode_data/1/20201211_1536_rgb.png,20201211_1536_rgb.png,ground_truth,barcode
"(472, 343, 200, 108)",1,1.0,barcode_data/1/20201211_1537_rgb.png,20201211_1537_rgb.png,ground_truth,barcode
"(491, 349, 171, 111)",1,1.0,barcode_data/1/20201211_1538_rgb.png,20201211_1538_rgb.png,ground_truth,barcode
"(520, 363, 190, 84)",1,1.0,barcode_data/1/20201211_1543_rgb.png,20201211_1543_rgb.png,ground_truth,barcode
"(530, 362, 167, 75)",1,1.0,barcode_data/1/20201211_1544_rgb.png,20201211_1544_rgb.png,ground_truth,barcode
"(515, 359, 196, 78)",1,1.0,barcode_data/1/20201211_1545_rgb.png,20201211_1545_rgb.png,ground_truth,barcode
"(519, 356, 195, 86)",1,1.0,barcode_data/1/20201211_1546_rgb.png,20201211_1546_rgb.png,ground_truth,barcode
"(530, 353, 196, 82)",1,1.0,barcode_data/1/20201211_1547_rgb.png,20201211_1547_rgb.png,ground_truth,barcode
"(544, 355, 160, 73)",1,1.0,barcode_data/1/20201211_1548_rgb.png,20201211_1548_rgb.png,ground_truth,barcode
"(435, 4, 315, 667)",0,1.0,barcode_data/1/20201211_1549_rgb.png,20201211_1549_rgb.png,ground_truth,barcode
"(538, 348, 167, 72)",1,1.0,barcode_data/1/20201211_1549_rgb.png,20201211_1549_rgb.png,ground_truth,barcode
"(244, 245, 1024, 469)",0,1.0,barcode_data/1/20201211_154_rgb.png,20201211_154_rgb.png,ground_truth,barcode
"(510, 384, 154, 89)",1,1.0,barcode_data/1/20201211_154_rgb.png,20201211_154_rgb.png,ground_truth,barcode
"(544, 341, 156, 71)",1,1.0,barcode_data/1/20201211_1550_rgb.png,20201211_1550_rgb.png,ground_truth,barcode
"(436, 18, 323, 660)",0,1.0,barcode_data/1/20201211_1550_rgb.png,20201211_1550_rgb.png,ground_truth,barcode
"(400, 11, 403, 668)",0,1.0,barcode_data/1/20201211_1551_rgb.png,20201211_1551_rgb.png,ground_truth,barcode
"(548, 343, 179, 65)",1,1.0,barcode_data/1/20201211_1552_rgb.png,20201211_1552_rgb.png,ground_truth,barcode
"(545, 339, 163, 72)",1,1.0,barcode_data/1/20201211_1553_rgb.png,20201211_1553_rgb.png,ground_truth,barcode
"(546, 335, 152, 78)",1,1.0,barcode_data/1/20201211_1554_rgb.png,20201211_1554_rgb.png,ground_truth,barcode
"(530, 336, 176, 79)",1,1.0,barcode_data/1/20201211_1555_rgb.png,20201211_1555_rgb.png,ground_truth,barcode
"(522, 332, 180, 113)",1,1.0,barcode_data/1/20201211_1556_rgb.png,20201211_1556_rgb.png,ground_truth,barcode
"(516, 347, 192, 73)",1,1.0,barcode_data/1/20201211_1557_rgb.png,20201211_1557_rgb.png,ground_truth,barcode
"(521, 344, 188, 77)",1,1.0,barcode_data/1/20201211_1558_rgb.png,20201211_1558_rgb.png,ground_truth,barcode
"(468, 325, 174, 82)",1,1.0,barcode_data/1/20201211_1566_rgb.png,20201211_1566_rgb.png,ground_truth,barcode
"(450, 326, 177, 65)",1,1.0,barcode_data/1/20201211_1567_rgb.png,20201211_1567_rgb.png,ground_truth,barcode
"(461, 324, 169, 81)",1,1.0,barcode_data/1/20201211_1568_rgb.png,20201211_1568_rgb.png,ground_truth,barcode
"(463, 325, 179, 77)",1,1.0,barcode_data/1/20201211_1569_rgb.png,20201211_1569_rgb.png,ground_truth,barcode
"(503, 369, 166, 96)",1,1.0,barcode_data/1/20201211_156_rgb.png,20201211_156_rgb.png,ground_truth,barcode
"(466, 328, 160, 70)",1,1.0,barcode_data/1/20201211_1570_rgb.png,20201211_1570_rgb.png,ground_truth,barcode
"(351, 3, 340, 657)",0,1.0,barcode_data/1/20201211_1570_rgb.png,20201211_1570_rgb.png,ground_truth,barcode
"(454, 326, 165, 76)",1,1.0,barcode_data/1/20201211_1572_rgb.png,20201211_1572_rgb.png,ground_truth,barcode
"(332, 13, 356, 637)",0,1.0,barcode_data/1/20201211_1572_rgb.png,20201211_1572_rgb.png,ground_truth,barcode
"(332, 350, 204, 78)",1,1.0,barcode_data/1/20201211_1594_rgb.png,20201211_1594_rgb.png,ground_truth,barcode
"(527, 385, 140, 80)",1,1.0,barcode_data/1/20201211_160_rgb.png,20201211_160_rgb.png,ground_truth,barcode
"(242, 244, 1012, 468)",0,1.0,barcode_data/1/20201211_160_rgb.png,20201211_160_rgb.png,ground_truth,barcode
"(707, 449, 156, 78)",1,1.0,barcode_data/1/20201211_1684_rgb.png,20201211_1684_rgb.png,ground_truth,barcode
"(568, 15, 340, 698)",0,1.0,barcode_data/1/20201211_1684_rgb.png,20201211_1684_rgb.png,ground_truth,barcode
"(62, 225, 956, 391)",0,1.0,barcode_data/1/20201211_1849_rgb.png,20201211_1849_rgb.png,ground_truth,barcode
"(372, 282, 123, 161)",1,1.0,barcode_data/1/20201211_1849_rgb.png,20201211_1849_rgb.png,ground_truth,barcode
"(381, 302, 111, 158)",1,1.0,barcode_data/1/20201211_1850_rgb.png,20201211_1850_rgb.png,ground_truth,barcode
"(84, 215, 971, 409)",0,1.0,barcode_data/1/20201211_1850_rgb.png,20201211_1850_rgb.png,ground_truth,barcode
"(130, 214, 863, 410)",0,1.0,barcode_data/1/20201211_1851_rgb.png,20201211_1851_rgb.png,ground_truth,barcode
"(383, 289, 112, 172)",1,1.0,barcode_data/1/20201211_1851_rgb.png,20201211_1851_rgb.png,ground_truth,barcode
"(402, 256, 84, 192)",1,1.0,barcode_data/1/20201211_1864_rgb.png,20201211_1864_rgb.png,ground_truth,barcode
"(102, 191, 985, 373)",0,1.0,barcode_data/1/20201211_1864_rgb.png,20201211_1864_rgb.png,ground_truth,barcode
"(404, 261, 88, 188)",1,1.0,barcode_data/1/20201211_1866_rgb.png,20201211_1866_rgb.png,ground_truth,barcode
"(122, 198, 920, 325)",0,1.0,barcode_data/1/20201211_1866_rgb.png,20201211_1866_rgb.png,ground_truth,barcode
"(141, 161, 880, 381)",0,1.0,barcode_data/1/20201211_1879_rgb.png,20201211_1879_rgb.png,ground_truth,barcode
"(435, 278, 104, 169)",1,1.0,barcode_data/1/20201211_1879_rgb.png,20201211_1879_rgb.png,ground_truth,barcode
"(548, 406, 148, 78)",1,1.0,barcode_data/1/20201211_187_rgb.png,20201211_187_rgb.png,ground_truth,barcode
"(238, 251, 1032, 463)",0,1.0,barcode_data/1/20201211_187_rgb.png,20201211_187_rgb.png,ground_truth,barcode
"(106, 195, 876, 323)",0,1.0,barcode_data/1/20201211_1904_rgb.png,20201211_1904_rgb.png,ground_truth,barcode
"(370, 223, 119, 133)",1,1.0,barcode_data/1/20201211_1904_rgb.png,20201211_1904_rgb.png,ground_truth,barcode
"(378, 218, 108, 119)",1,1.0,barcode_data/1/20201211_1905_rgb.png,20201211_1905_rgb.png,ground_truth,barcode
"(85, 167, 910, 361)",0,1.0,barcode_data/1/20201211_1905_rgb.png,20201211_1905_rgb.png,ground_truth,barcode
"(391, 301, 165, 92)",1,1.0,barcode_data/1/20201211_1924_rgb.png,20201211_1924_rgb.png,ground_truth,barcode
"(386, 294, 180, 98)",1,1.0,barcode_data/1/20201211_1925_rgb.png,20201211_1925_rgb.png,ground_truth,barcode
"(400, 309, 182, 75)",1,1.0,barcode_data/1/20201211_1927_rgb.png,20201211_1927_rgb.png,ground_truth,barcode
"(395, 293, 196, 100)",1,1.0,barcode_data/1/20201211_1928_rgb.png,20201211_1928_rgb.png,ground_truth,barcode
"(419, 273, 188, 103)",1,1.0,barcode_data/1/20201211_1933_rgb.png,20201211_1933_rgb.png,ground_truth,barcode
"(406, 277, 191, 104)",1,1.0,barcode_data/1/20201211_1934_rgb.png,20201211_1934_rgb.png,ground_truth,barcode
"(407, 267, 187, 138)",1,1.0,barcode_data/1/20201211_1935_rgb.png,20201211_1935_rgb.png,ground_truth,barcode
"(401, 270, 214, 131)",1,1.0,barcode_data/1/20201211_1936_rgb.png,20201211_1936_rgb.png,ground_truth,barcode
"(426, 269, 167, 110)",1,1.0,barcode_data/1/20201211_1937_rgb.png,20201211_1937_rgb.png,ground_truth,barcode
"(394, 257, 212, 124)",1,1.0,barcode_data/1/20201211_1938_rgb.png,20201211_1938_rgb.png,ground_truth,barcode
"(366, 267, 234, 113)",1,1.0,barcode_data/1/20201211_1939_rgb.png,20201211_1939_rgb.png,ground_truth,barcode
"(507, 393, 191, 111)",1,1.0,barcode_data/1/20201211_193_rgb.png,20201211_193_rgb.png,ground_truth,barcode
"(369, 262, 228, 115)",1,1.0,barcode_data/1/20201211_1940_rgb.png,20201211_1940_rgb.png,ground_truth,barcode
"(354, 251, 239, 145)",1,1.0,barcode_data/1/20201211_1941_rgb.png,20201211_1941_rgb.png,ground_truth,barcode
"(354, 247, 236, 131)",1,1.0,barcode_data/1/20201211_1942_rgb.png,20201211_1942_rgb.png,ground_truth,barcode
"(368, 255, 219, 122)",1,1.0,barcode_data/1/20201211_1943_rgb.png,20201211_1943_rgb.png,ground_truth,barcode
"(105, 20, 575, 641)",0,1.0,barcode_data/1/20201211_1944_rgb.png,20201211_1944_rgb.png,ground_truth,barcode
"(367, 251, 212, 136)",1,1.0,barcode_data/1/20201211_1944_rgb.png,20201211_1944_rgb.png,ground_truth,barcode
"(161, 192, 431, 191)",1,1.0,barcode_data/1/20201211_2022_rgb.png,20201211_2022_rgb.png,ground_truth,barcode
"(170, 191, 449, 195)",1,1.0,barcode_data/1/20201211_2023_rgb.png,20201211_2023_rgb.png,ground_truth,barcode
"(147, 172, 454, 221)",1,1.0,barcode_data/1/20201211_2024_rgb.png,20201211_2024_rgb.png,ground_truth,barcode
"(148, 171, 467, 200)",1,1.0,barcode_data/1/20201211_2025_rgb.png,20201211_2025_rgb.png,ground_truth,barcode
"(169, 176, 431, 234)",1,1.0,barcode_data/1/20201211_2026_rgb.png,20201211_2026_rgb.png,ground_truth,barcode
"(167, 182, 423, 195)",1,1.0,barcode_data/1/20201211_2027_rgb.png,20201211_2027_rgb.png,ground_truth,barcode
"(164, 188, 412, 199)",1,1.0,barcode_data/1/20201211_2028_rgb.png,20201211_2028_rgb.png,ground_truth,barcode
"(177, 180, 431, 205)",1,1.0,barcode_data/1/20201211_2029_rgb.png,20201211_2029_rgb.png,ground_truth,barcode
"(198, 218, 415, 190)",1,1.0,barcode_data/1/20201211_2032_rgb.png,20201211_2032_rgb.png,ground_truth,barcode
"(191, 216, 481, 217)",1,1.0,barcode_data/1/20201211_2033_rgb.png,20201211_2033_rgb.png,ground_truth,barcode
"(220, 230, 435, 195)",1,1.0,barcode_data/1/20201211_2034_rgb.png,20201211_2034_rgb.png,ground_truth,barcode
"(228, 221, 428, 196)",1,1.0,barcode_data/1/20201211_2035_rgb.png,20201211_2035_rgb.png,ground_truth,barcode
"(196, 232, 414, 173)",1,1.0,barcode_data/1/20201211_2036_rgb.png,20201211_2036_rgb.png,ground_truth,barcode
"(248, 219, 392, 204)",1,1.0,barcode_data/1/20201211_2037_rgb.png,20201211_2037_rgb.png,ground_truth,barcode
"(252, 216, 416, 206)",1,1.0,barcode_data/1/20201211_2038_rgb.png,20201211_2038_rgb.png,ground_truth,barcode
"(260, 223, 412, 190)",1,1.0,barcode_data/1/20201211_2039_rgb.png,20201211_2039_rgb.png,ground_truth,barcode
"(496, 389, 185, 93)",1,1.0,barcode_data/1/20201211_203_rgb.png,20201211_203_rgb.png,ground_truth,barcode
"(279, 224, 404, 191)",1,1.0,barcode_data/1/20201211_2040_rgb.png,20201211_2040_rgb.png,ground_truth,barcode
"(278, 211, 421, 207)",1,1.0,barcode_data/1/20201211_2041_rgb.png,20201211_2041_rgb.png,ground_truth,barcode
"(292, 211, 412, 188)",1,1.0,barcode_data/1/20201211_2042_rgb.png,20201211_2042_rgb.png,ground_truth,barcode
"(285, 212, 444, 198)",1,1.0,barcode_data/1/20201211_2043_rgb.png,20201211_2043_rgb.png,ground_truth,barcode
"(326, 219, 400, 190)",1,1.0,barcode_data/1/20201211_2044_rgb.png,20201211_2044_rgb.png,ground_truth,barcode
"(334, 203, 392, 208)",1,1.0,barcode_data/1/20201211_2045_rgb.png,20201211_2045_rgb.png,ground_truth,barcode
"(330, 215, 405, 193)",1,1.0,barcode_data/1/20201211_2046_rgb.png,20201211_2046_rgb.png,ground_truth,barcode
"(342, 213, 392, 206)",1,1.0,barcode_data/1/20201211_2047_rgb.png,20201211_2047_rgb.png,ground_truth,barcode
"(337, 221, 395, 189)",1,1.0,barcode_data/1/20201211_2048_rgb.png,20201211_2048_rgb.png,ground_truth,barcode
"(337, 238, 442, 189)",1,1.0,barcode_data/1/20201211_2049_rgb.png,20201211_2049_rgb.png,ground_truth,barcode
"(460, 110, 428, 230)",1,1.0,barcode_data/1/20201211_2068_rgb.png,20201211_2068_rgb.png,ground_truth,barcode
"(454, 131, 447, 205)",1,1.0,barcode_data/1/20201211_2069_rgb.png,20201211_2069_rgb.png,ground_truth,barcode
"(498, 146, 408, 192)",1,1.0,barcode_data/1/20201211_2072_rgb.png,20201211_2072_rgb.png,ground_truth,barcode
"(476, 117, 435, 226)",1,1.0,barcode_data/1/20201211_2073_rgb.png,20201211_2073_rgb.png,ground_truth,barcode
"(467, 130, 460, 229)",1,1.0,barcode_data/1/20201211_2074_rgb.png,20201211_2074_rgb.png,ground_truth,barcode
"(482, 120, 464, 227)",1,1.0,barcode_data/1/20201211_2075_rgb.png,20201211_2075_rgb.png,ground_truth,barcode
"(474, 112, 460, 232)",1,1.0,barcode_data/1/20201211_2076_rgb.png,20201211_2076_rgb.png,ground_truth,barcode
"(480, 99, 460, 228)",1,1.0,barcode_data/1/20201211_2077_rgb.png,20201211_2077_rgb.png,ground_truth,barcode
"(449, 86, 503, 252)",1,1.0,barcode_data/1/20201211_2078_rgb.png,20201211_2078_rgb.png,ground_truth,barcode
"(461, 82, 496, 250)",1,1.0,barcode_data/1/20201211_2079_rgb.png,20201211_2079_rgb.png,ground_truth,barcode
"(394, 28, 527, 250)",1,1.0,barcode_data/1/20201211_2087_rgb.png,20201211_2087_rgb.png,ground_truth,barcode
"(394, 41, 536, 249)",1,1.0,barcode_data/1/20201211_2088_rgb.png,20201211_2088_rgb.png,ground_truth,barcode
"(401, 56, 503, 219)",1,1.0,barcode_data/1/20201211_2089_rgb.png,20201211_2089_rgb.png,ground_truth,barcode
"(355, 103, 532, 260)",1,1.0,barcode_data/1/20201211_2102_rgb.png,20201211_2102_rgb.png,ground_truth,barcode
"(325, 115, 552, 270)",1,1.0,barcode_data/1/20201211_2103_rgb.png,20201211_2103_rgb.png,ground_truth,barcode
"(310, 142, 577, 273)",1,1.0,barcode_data/1/20201211_2104_rgb.png,20201211_2104_rgb.png,ground_truth,barcode
"(327, 140, 572, 289)",1,1.0,barcode_data/1/20201211_2105_rgb.png,20201211_2105_rgb.png,ground_truth,barcode
"(334, 160, 560, 275)",1,1.0,barcode_data/1/20201211_2106_rgb.png,20201211_2106_rgb.png,ground_truth,barcode
"(316, 254, 334, 154)",1,1.0,barcode_data/1/20201211_2196_rgb.png,20201211_2196_rgb.png,ground_truth,barcode
"(299, 258, 348, 163)",1,1.0,barcode_data/1/20201211_2197_rgb.png,20201211_2197_rgb.png,ground_truth,barcode
"(302, 267, 342, 161)",1,1.0,barcode_data/1/20201211_2198_rgb.png,20201211_2198_rgb.png,ground_truth,barcode
"(305, 266, 331, 165)",1,1.0,barcode_data/1/20201211_2199_rgb.png,20201211_2199_rgb.png,ground_truth,barcode
"(318, 163, 256, 318)",1,1.0,barcode_data/1/20201211_2216_rgb.png,20201211_2216_rgb.png,ground_truth,barcode
"(310, 183, 265, 322)",1,1.0,barcode_data/1/20201211_2217_rgb.png,20201211_2217_rgb.png,ground_truth,barcode
"(290, 181, 284, 298)",1,1.0,barcode_data/1/20201211_2218_rgb.png,20201211_2218_rgb.png,ground_truth,barcode
"(304, 179, 267, 327)",1,1.0,barcode_data/1/20201211_2219_rgb.png,20201211_2219_rgb.png,ground_truth,barcode
"(336, 4, 501, 707)",0,1.0,barcode_data/1/20201211_2237_rgb.png,20201211_2237_rgb.png,ground_truth,barcode
"(370, 159, 175, 298)",1,1.0,barcode_data/1/20201211_2237_rgb.png,20201211_2237_rgb.png,ground_truth,barcode
"(317, 4, 448, 705)",0,1.0,barcode_data/1/20201211_2238_rgb.png,20201211_2238_rgb.png,ground_truth,barcode
"(380, 164, 185, 314)",1,1.0,barcode_data/1/20201211_2238_rgb.png,20201211_2238_rgb.png,ground_truth,barcode
"(386, 170, 169, 314)",1,1.0,barcode_data/1/20201211_2239_rgb.png,20201211_2239_rgb.png,ground_truth,barcode
"(330, 220, 272, 326)",1,1.0,barcode_data/1/20201211_2243_rgb.png,20201211_2243_rgb.png,ground_truth,barcode
"(318, 245, 338, 318)",1,1.0,barcode_data/1/20201211_2244_rgb.png,20201211_2244_rgb.png,ground_truth,barcode
"(338, 216, 308, 320)",1,1.0,barcode_data/1/20201211_2245_rgb.png,20201211_2245_rgb.png,ground_truth,barcode
"(324, 217, 328, 316)",1,1.0,barcode_data/1/20201211_2246_rgb.png,20201211_2246_rgb.png,ground_truth,barcode
"(359, 191, 308, 347)",1,1.0,barcode_data/1/20201211_2247_rgb.png,20201211_2247_rgb.png,ground_truth,barcode
"(355, 213, 334, 291)",1,1.0,barcode_data/1/20201211_2248_rgb.png,20201211_2248_rgb.png,ground_truth,barcode
"(360, 194, 315, 304)",1,1.0,barcode_data/1/20201211_2249_rgb.png,20201211_2249_rgb.png,ground_truth,barcode
"(367, 193, 317, 278)",1,1.0,barcode_data/1/20201211_2250_rgb.png,20201211_2250_rgb.png,ground_truth,barcode
"(424, 196, 297, 216)",1,1.0,barcode_data/1/20201211_2255_rgb.png,20201211_2255_rgb.png,ground_truth,barcode
"(429, 221, 295, 197)",1,1.0,barcode_data/1/20201211_2256_rgb.png,20201211_2256_rgb.png,ground_truth,barcode
"(427, 222, 280, 223)",1,1.0,barcode_data/1/20201211_2257_rgb.png,20201211_2257_rgb.png,ground_truth,barcode
"(401, 243, 296, 208)",1,1.0,barcode_data/1/20201211_2258_rgb.png,20201211_2258_rgb.png,ground_truth,barcode
"(399, 225, 292, 228)",1,1.0,barcode_data/1/20201211_2259_rgb.png,20201211_2259_rgb.png,ground_truth,barcode
"(6, 1, 1023, 468)",0,1.0,barcode_data/1/20201211_2266_rgb.png,20201211_2266_rgb.png,ground_truth,barcode
"(368, 245, 304, 173)",1,1.0,barcode_data/1/20201211_2266_rgb.png,20201211_2266_rgb.png,ground_truth,barcode
"(372, 247, 312, 176)",1,1.0,barcode_data/1/20201211_2267_rgb.png,20201211_2267_rgb.png,ground_truth,barcode
"(6, 14, 882, 428)",0,1.0,barcode_data/1/20201211_2267_rgb.png,20201211_2267_rgb.png,ground_truth,barcode
"(367, 229, 317, 184)",1,1.0,barcode_data/1/20201211_2269_rgb.png,20201211_2269_rgb.png,ground_truth,barcode
"(355, 216, 298, 174)",1,1.0,barcode_data/1/20201211_2272_rgb.png,20201211_2272_rgb.png,ground_truth,barcode
"(366, 226, 308, 172)",1,1.0,barcode_data/1/20201211_2273_rgb.png,20201211_2273_rgb.png,ground_truth,barcode
"(360, 219, 304, 178)",1,1.0,barcode_data/1/20201211_2274_rgb.png,20201211_2274_rgb.png,ground_truth,barcode
"(374, 218, 288, 181)",1,1.0,barcode_data/1/20201211_2275_rgb.png,20201211_2275_rgb.png,ground_truth,barcode
"(349, 216, 334, 193)",1,1.0,barcode_data/1/20201211_2276_rgb.png,20201211_2276_rgb.png,ground_truth,barcode
"(371, 221, 329, 215)",1,1.0,barcode_data/1/20201211_2277_rgb.png,20201211_2277_rgb.png,ground_truth,barcode
"(356, 226, 299, 204)",1,1.0,barcode_data/1/20201211_2278_rgb.png,20201211_2278_rgb.png,ground_truth,barcode
"(330, 216, 325, 237)",1,1.0,barcode_data/1/20201211_2279_rgb.png,20201211_2279_rgb.png,ground_truth,barcode
"(404, 176, 315, 264)",1,1.0,barcode_data/1/20201211_2304_rgb.png,20201211_2304_rgb.png,ground_truth,barcode
"(398, 185, 346, 254)",1,1.0,barcode_data/1/20201211_2305_rgb.png,20201211_2305_rgb.png,ground_truth,barcode
"(375, 174, 338, 236)",1,1.0,barcode_data/1/20201211_2306_rgb.png,20201211_2306_rgb.png,ground_truth,barcode
"(419, 175, 347, 289)",1,1.0,barcode_data/1/20201211_2307_rgb.png,20201211_2307_rgb.png,ground_truth,barcode
"(392, 168, 376, 255)",1,1.0,barcode_data/1/20201211_2308_rgb.png,20201211_2308_rgb.png,ground_truth,barcode
"(396, 174, 339, 270)",1,1.0,barcode_data/1/20201211_2309_rgb.png,20201211_2309_rgb.png,ground_truth,barcode
"(534, 195, 136, 369)",1,1.0,barcode_data/1/20201211_2341_rgb.png,20201211_2341_rgb.png,ground_truth,barcode
"(514, 186, 168, 382)",1,1.0,barcode_data/1/20201211_2342_rgb.png,20201211_2342_rgb.png,ground_truth,barcode
"(504, 186, 187, 387)",1,1.0,barcode_data/1/20201211_2343_rgb.png,20201211_2343_rgb.png,ground_truth,barcode
"(538, 194, 140, 363)",1,1.0,barcode_data/1/20201211_2344_rgb.png,20201211_2344_rgb.png,ground_truth,barcode
"(517, 195, 160, 356)",1,1.0,barcode_data/1/20201211_2345_rgb.png,20201211_2345_rgb.png,ground_truth,barcode
"(518, 188, 176, 390)",1,1.0,barcode_data/1/20201211_2346_rgb.png,20201211_2346_rgb.png,ground_truth,barcode
"(523, 170, 187, 400)",1,1.0,barcode_data/1/20201211_2347_rgb.png,20201211_2347_rgb.png,ground_truth,barcode
"(528, 172, 184, 387)",1,1.0,barcode_data/1/20201211_2348_rgb.png,20201211_2348_rgb.png,ground_truth,barcode
"(532, 171, 177, 369)",1,1.0,barcode_data/1/20201211_2349_rgb.png,20201211_2349_rgb.png,ground_truth,barcode
"(449, 163, 390, 187)",1,1.0,barcode_data/1/20201211_2368_rgb.png,20201211_2368_rgb.png,ground_truth,barcode
"(450, 136, 374, 188)",1,1.0,barcode_data/1/20201211_2369_rgb.png,20201211_2369_rgb.png,ground_truth,barcode
"(59, 34, 1219, 614)",0,1.0,barcode_data/1/20201211_2375_rgb.png,20201211_2375_rgb.png,ground_truth,barcode
"(467, 107, 375, 199)",1,1.0,barcode_data/1/20201211_2375_rgb.png,20201211_2375_rgb.png,ground_truth,barcode
"(486, 106, 356, 216)",1,1.0,barcode_data/1/20201211_2376_rgb.png,20201211_2376_rgb.png,ground_truth,barcode
"(90, 26, 1168, 634)",0,1.0,barcode_data/1/20201211_2376_rgb.png,20201211_2376_rgb.png,ground_truth,barcode
"(99, 22, 1165, 639)",0,1.0,barcode_data/1/20201211_2377_rgb.png,20201211_2377_rgb.png,ground_truth,barcode
"(469, 95, 350, 216)",1,1.0,barcode_data/1/20201211_2377_rgb.png,20201211_2377_rgb.png,ground_truth,barcode
"(513, 115, 344, 224)",1,1.0,barcode_data/1/20201211_2407_rgb.png,20201211_2407_rgb.png,ground_truth,barcode
"(491, 115, 379, 240)",1,1.0,barcode_data/1/20201211_2408_rgb.png,20201211_2408_rgb.png,ground_truth,barcode
"(177, 25, 1070, 437)",0,1.0,barcode_data/1/20201211_2479_rgb.png,20201211_2479_rgb.png,ground_truth,barcode
"(455, 124, 324, 141)",1,1.0,barcode_data/1/20201211_2479_rgb.png,20201211_2479_rgb.png,ground_truth,barcode
"(459, 114, 289, 143)",1,1.0,barcode_data/1/20201211_2480_rgb.png,20201211_2480_rgb.png,ground_truth,barcode
"(154, 26, 1104, 452)",0,1.0,barcode_data/1/20201211_2480_rgb.png,20201211_2480_rgb.png,ground_truth,barcode
"(179, 12, 1078, 473)",0,1.0,barcode_data/1/20201211_2481_rgb.png,20201211_2481_rgb.png,ground_truth,barcode
"(453, 99, 316, 172)",1,1.0,barcode_data/1/20201211_2481_rgb.png,20201211_2481_rgb.png,ground_truth,barcode
